Feature 1	tx_price	beds	baths	sqft	year_built	lot_size	property_type	exterior_walls	roof	basement	restaurants	groceries	nightlife	cafes	shopping	arts_entertainment	beauty_spas	active_life	median_age	married	college_grad	property_tax	insurance	median_school	num_schools	tx_year	two_and_two	during_recession	property_age	school_score
559.0	255000.0	3.0	2.0	1672.0	2004.0	1803.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)	Asphalt	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	31.0	80.0	47.0	300.0	85.0	6.0	2.0	2010.0	0.0	1.0	6.0	12.0
560.0	407200.0	3.0	2.0	1674.0	1993.0	1842.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)	Composition Shingle	1.0	9.0	1.0	0.0	3.0	7.0	0.0	13.0	5.0	32.0	78.0	58.0	327.0	99.0	6.0	3.0	2005.0	0.0	0.0	12.0	18.0
561.0	485000.0	3.0	2.0	1682.0	1965.0	9456.0	Single-Family	Brick	Composition Shingle	1.0	30.0	10.0	1.0	4.0	32.0	1.0	19.0	4.0	41.0	70.0	61.0	418.0	127.0	4.0	3.0	2013.0	0.0	1.0	48.0	12.0
562.0	226000.0	3.0	2.0	1682.0	1991.0	1742.0	Apartment / Condo / Townhouse		Composition Shingle	1.0	37.0	6.0	5.0	4.0	41.0	1.0	39.0	11.0	33.0	60.0	56.0	300.0	77.0	3.0	3.0	2009.0	0.0	0.0	18.0	9.0
563.0	395000.0	3.0	2.0	1682.0	2004.0	1808.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)		1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	31.0	80.0	47.0	290.0	82.0	6.0	2.0	2005.0	0.0	0.0	1.0	12.0
564.0	389990.0	3.0	2.0	1686.0	2004.0	2047.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)		1.0	26.0	3.0	1.0	4.0	27.0	2.0	18.0	11.0	29.0	81.0	41.0	286.0	81.0	9.0	1.0	2004.0	0.0	0.0	0.0	9.0
565.0	489000.0	3.0	2.0	1691.0	1986.0	13939.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	7.0	2.0	0.0	1.0	14.0	0.0	9.0	8.0	40.0	76.0	64.0	426.0	129.0	4.0	3.0	2012.0	0.0	1.0	26.0	12.0
566.0	247640.0	3.0	2.0	1692.0	1999.0	1598.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)	Composition Shingle	1.0	26.0	4.0	0.0	2.0	45.0	0.0	18.0	15.0	42.0	65.0	65.0	434.0	132.0	5.0	3.0	1999.0	0.0	0.0	0.0	15.0
567.0	525000.0	3.0	2.0	1695.0	1982.0	0.0	Apartment / Condo / Townhouse	Brick	Gravel/Rock	1.0	66.0	10.0	5.0	10.0	23.0	6.0	49.0	14.0	56.0	24.0	66.0	352.0	107.0	5.0	3.0	2006.0	0.0	0.0	24.0	15.0
568.0	525000.0	3.0	2.0	1696.0	1941.0	5675.0	Single-Family	Brick veneer	Composition Shingle	1.0	117.0	8.0	12.0	13.0	69.0	7.0	51.0	48.0	39.0	88.0	93.0	471.0	163.0	5.0	3.0	2012.0	0.0	1.0	71.0	15.0
569.0	271900.0	3.0	2.0	1705.0	1979.0	0.0	Apartment / Condo / Townhouse	Brick		1.0	88.0	17.0	18.0	18.0	88.0	6.0	47.0	25.0	59.0	54.0	57.0	290.0	88.0	3.0	3.0	2008.0	0.0	0.0	29.0	9.0
570.0	679370.0	3.0	2.0	1706.0	2013.0	1173.0	Apartment / Condo / Townhouse	Other	Composition Shingle	1.0	25.0	6.0	4.0	7.0	33.0	2.0	19.0	13.0	44.0	70.0	54.0	594.0	181.0	8.0	3.0	2013.0	0.0	1.0	0.0	24.0
571.0	360000.0	3.0	2.0	1708.0	2004.0	1899.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	29.0	3.0	2.0	3.0	15.0	2.0	14.0	6.0	34.0	62.0	72.0	377.0	114.0	8.0	3.0	2010.0	0.0	1.0	6.0	24.0
572.0	600000.0	3.0	2.0	1710.0	1974.0	0.0	Apartment / Condo / Townhouse	Brick		1.0	204.0	11.0	40.0	28.0	134.0	10.0	74.0	79.0	36.0	25.0	91.0	630.0	218.0	9.0	3.0	2006.0	0.0	0.0	32.0	27.0
573.0	215570.0	3.0	2.0	1722.0	1978.0	1977.0	Apartment / Condo / Townhouse	Brick	Gravel/Rock	1.0	25.0	4.0	1.0	5.0	15.0	1.0	20.0	12.0	34.0	66.0	72.0	400.0	122.0	8.0	3.0	2001.0	0.0	0.0	23.0	24.0
574.0	450000.0	3.0	2.0	1725.0	1996.0	2108.0	Apartment / Condo / Townhouse	Wood	Composition Shingle	1.0	8.0	2.0	0.0	2.0	9.0	1.0	4.0	8.0	44.0	89.0	87.0	450.0	137.0	5.0	3.0	2008.0	0.0	0.0	12.0	15.0
575.0	342500.0	3.0	2.0	1729.0	1962.0	15681.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	67.0	13.0	4.0	5.0	55.0	2.0	49.0	22.0	34.0	71.0	55.0	319.0	97.0	5.0	3.0	2010.0	0.0	1.0	48.0	15.0
576.0	566700.0	3.0	2.0	1734.0	1925.0	5519.0	Single-Family	Siding (Alum/Vinyl)	Asphalt	1.0	51.0	6.0	8.0	9.0	54.0	7.0	36.0	38.0	42.0	66.0	77.0	526.0	174.0	3.0	3.0	2011.0	0.0	1.0	86.0	9.0
577.0	430000.0	3.0	2.0	1750.0	1981.0	1746.0	Apartment / Condo / Townhouse	Wood	Metal	1.0	8.0	1.0	0.0	1.0	12.0	0.0	4.0	10.0	48.0	66.0	85.0	404.0	123.0	7.0	3.0	2004.0	0.0	0.0	23.0	21.0
578.0	319500.0	3.0	2.0	1752.0	1997.0	1981.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)		1.0	26.0	7.0	4.0	5.0	28.0	1.0	20.0	14.0	28.0	44.0	52.0	337.0	112.0	2.0	3.0	2003.0	0.0	0.0	6.0	6.0
579.0	335655.0	3.0	2.0	1760.0	2004.0	1790.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	13.0	1.0	1.0	1.0	8.0	2.0	12.0	6.0	32.0	78.0	57.0	299.0	85.0	6.0	3.0	2005.0	0.0	0.0	1.0	18.0
580.0	539900.0	3.0	2.0	1768.0	1999.0	2545.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	60.0	7.0	8.0	6.0	58.0	6.0	35.0	14.0	39.0	49.0	54.0	458.0	139.0	6.0	3.0	2005.0	0.0	0.0	6.0	18.0
581.0	529600.0	3.0	2.0	1770.0	1958.0	23086.0	Single-Family	Brick	Composition Shingle	1.0	14.0	6.0	1.0	1.0	13.0	0.0	17.0	5.0	50.0	89.0	60.0	392.0	119.0	3.0	3.0	2005.0	0.0	0.0	47.0	9.0
582.0	446151.0	3.0	2.0	1778.0	1994.0	1711.0	Single-Family	Brick		1.0	53.0	12.0	10.0	11.0	38.0	7.0	35.0	20.0	43.0	32.0	66.0	428.0	142.0	2.0	3.0	2011.0	0.0	1.0	17.0	6.0
583.0	285810.0	3.0	2.0	1784.0	2010.0	0.0	Apartment / Condo / Townhouse		Composition Shingle	0.0	11.0	1.0	3.0	1.0	15.0	3.0	7.0	7.0	31.0	57.0	78.0	305.0	78.0	8.0	2.0	2010.0	0.0	1.0	0.0	16.0
584.0	457091.0	3.0	2.0	1786.0	1947.0	9270.0	Single-Family	Siding (Alum/Vinyl)		0.0	116.0	13.0	11.0	9.0	110.0	7.0	83.0	25.0	38.0	89.0	56.0	337.0	117.0	7.0	3.0	2013.0	0.0	1.0	66.0	21.0
585.0	429000.0	3.0	2.0	1787.0	1993.0	2143.0	Apartment / Condo / Townhouse	Brick	Asphalt	1.0	26.0	3.0	4.0	2.0	15.0	3.0	13.0	10.0	33.0	70.0	80.0	392.0	119.0	5.0	2.0	2012.0	0.0	1.0	19.0	10.0
586.0	214900.0	3.0	2.0	1793.0	1984.0	55756.0	Single-Family	Combination		1.0	2.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0	45.0	91.0	61.0	334.0	94.0	8.0	3.0	2000.0	0.0	0.0	16.0	24.0
587.0	203000.0	3.0	2.0	1800.0	1947.0	6943.0	Single-Family	Brick veneer	Composition Shingle	1.0	109.0	18.0	6.0	14.0	94.0	6.0	32.0	29.0	36.0	80.0	84.0	561.0	195.0	9.0	3.0	1996.0	0.0	0.0	49.0	27.0
588.0	346000.0	3.0	2.0	1800.0	1975.0	11325.0	Single-Family	Wood	Composition Shingle	1.0	6.0	1.0	0.0	0.0	7.0	1.0	9.0	8.0	37.0	79.0	75.0	327.0	99.0	5.0	3.0	2014.0	0.0	0.0	39.0	15.0
589.0	630000.0	3.0	2.0	1806.0	1959.0	20037.0	Single-Family	Brick	Composition Shingle	1.0	6.0	3.0	0.0	1.0	5.0	0.0	4.0	8.0	46.0	71.0	62.0	594.0	181.0	4.0	3.0	2006.0	0.0	0.0	47.0	12.0
590.0	321610.0	3.0	2.0	1806.0	2002.0	1372.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)	Composition Shingle	1.0	17.0	1.0	1.0	3.0	17.0	0.0	8.0	7.0	41.0	70.0	65.0	378.0	107.0	3.0	3.0	2002.0	0.0	0.0	0.0	9.0
591.0	399900.0	3.0	2.0	1810.0	1988.0	2178.0	Apartment / Condo / Townhouse		Composition Shingle	1.0	14.0	1.0	0.0	1.0	25.0	4.0	18.0	8.0	32.0	82.0	45.0	354.0	91.0	8.0	3.0	2005.0	0.0	0.0	17.0	24.0
592.0	340000.0	3.0	2.0	1814.0	1999.0	2570.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)		1.0	7.0	0.0	0.0	0.0	9.0	0.0	3.0	5.0	32.0	78.0	45.0	360.0	71.0	3.0	3.0	2007.0	0.0	0.0	8.0	9.0
593.0	349900.0	3.0	2.0	1823.0	1945.0	41817.0	Single-Family		Composition Shingle	1.0	29.0	1.0	2.0	5.0	37.0	1.0	19.0	14.0	40.0	77.0	68.0	396.0	102.0	7.0	3.0	1999.0	0.0	0.0	54.0	21.0
594.0	262000.0	3.0	2.0	1828.0	1985.0	17424.0	Single-Family	Siding (Alum/Vinyl)	Asphalt	1.0	2.0	0.0	0.0	0.0	9.0	2.0	2.0	10.0	41.0	89.0	61.0	343.0	83.0	4.0	3.0	2011.0	0.0	1.0	26.0	12.0
595.0	365000.0	3.0	2.0	1833.0	1978.0	2143.0	Apartment / Condo / Townhouse	Wood	Composition Shingle	1.0	19.0	5.0	0.0	1.0	14.0	0.0	9.0	8.0	39.0	84.0	51.0	319.0	97.0	8.0	3.0	2007.0	0.0	0.0	29.0	24.0
596.0	291000.0	3.0	2.0	1836.0	2005.0	2278.0	Apartment / Condo / Townhouse	Brick		1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	31.0	80.0	47.0	290.0	82.0	6.0	2.0	2012.0	0.0	1.0	7.0	12.0
597.0	300000.0	3.0	2.0	1840.0	1997.0	2613.0	Apartment / Condo / Townhouse		Composition Shingle	1.0	21.0	4.0	1.0	2.0	14.0	1.0	10.0	10.0	31.0	69.0	61.0	329.0	84.0	7.0	2.0	2008.0	0.0	0.0	11.0	14.0
598.0	345000.0	3.0	2.0	1842.0	1975.0	0.0	Apartment / Condo / Townhouse	Brick		1.0	78.0	18.0	15.0	15.0	70.0	6.0	45.0	30.0	45.0	47.0	54.0	327.0	99.0	3.0	3.0	2006.0	0.0	0.0	31.0	9.0
599.0	325000.0	3.0	2.0	1842.0	1995.0	5227.0	Apartment / Condo / Townhouse		Composition Shingle	1.0	8.0	0.0	0.0	0.0	9.0	0.0	9.0	13.0	37.0	97.0	74.0	329.0	84.0	7.0	3.0	2008.0	0.0	0.0	13.0	21.0
600.0	290000.0	3.0	2.0	1848.0	1988.0	4792.0	Single-Family		Composition Shingle	1.0	6.0	2.0	0.0	1.0	10.0	2.0	15.0	5.0	37.0	69.0	60.0	367.0	94.0	6.0	3.0	2010.0	0.0	1.0	22.0	18.0
601.0	293000.0	3.0	2.0	1854.0	1953.0	9565.0	Single-Family	Brick	Composition Shingle	1.0	68.0	14.0	7.0	3.0	52.0	3.0	39.0	10.0	29.0	85.0	36.0	303.0	92.0	3.0	3.0	2002.0	0.0	0.0	49.0	9.0
602.0	247000.0	3.0	2.0	1857.0	2003.0	2622.0	Apartment / Condo / Townhouse	Combination		1.0	46.0	10.0	4.0	1.0	42.0	0.0	20.0	3.0	40.0	75.0	47.0	274.0	78.0	5.0	3.0	2010.0	0.0	1.0	7.0	15.0
603.0	382921.0	3.0	2.0	1858.0	2003.0	2242.0	Apartment / Condo / Townhouse	Metal	Composition Shingle	1.0	22.0	1.0	4.0	0.0	18.0	1.0	12.0	9.0	40.0	68.0	70.0	471.0	143.0	6.0	2.0	2003.0	0.0	0.0	0.0	12.0
604.0	643000.0	3.0	2.0	1862.0	1940.0	5344.0	Single-Family	Brick veneer	Composition Shingle	1.0	55.0	9.0	3.0	6.0	46.0	6.0	18.0	36.0	41.0	57.0	78.0	551.0	191.0	9.0	3.0	2012.0	0.0	1.0	72.0	27.0
605.0	367139.0	3.0	2.0	1864.0	2007.0	0.0	Apartment / Condo / Townhouse		Composition Shingle	0.0	11.0	1.0	3.0	1.0	15.0	3.0	7.0	7.0	31.0	57.0	78.0	313.0	80.0	8.0	2.0	2007.0	0.0	0.0	0.0	16.0
606.0	309000.0	3.0	2.0	1866.0	1953.0	10654.0	Single-Family	Brick	Composition Shingle	1.0	46.0	3.0	8.0	5.0	32.0	3.0	24.0	13.0	43.0	70.0	52.0	392.0	119.0	4.0	2.0	2008.0	0.0	0.0	55.0	8.0
607.0	446000.0	3.0	2.0	1875.0	1979.0	1540.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	63.0	3.0	6.0	8.0	79.0	12.0	25.0	30.0	41.0	56.0	74.0	401.0	122.0	7.0	3.0	2011.0	0.0	1.0	32.0	21.0
608.0	420000.0	3.0	2.0	1878.0	1996.0	2178.0	Apartment / Condo / Townhouse	Wood	Composition Shingle	1.0	8.0	2.0	0.0	2.0	9.0	1.0	4.0	6.0	44.0	89.0	87.0	434.0	132.0	5.0	3.0	2008.0	0.0	0.0	12.0	15.0
609.0	370000.0	3.0	2.0	1884.0	1999.0	1821.0	Single-Family	Siding (Alum/Vinyl)		1.0	28.0	6.0	0.0	4.0	33.0	5.0	19.0	26.0	35.0	54.0	72.0	375.0	124.0	4.0	3.0	2003.0	0.0	0.0	4.0	12.0
610.0	385000.0	3.0	2.0	1885.0	1997.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	123.0	9.0	19.0	22.0	128.0	20.0	127.0	47.0	36.0	37.0	80.0	586.0	195.0	4.0	3.0	2000.0	0.0	0.0	3.0	12.0
611.0	450000.0	3.0	2.0	1900.0	1998.0	1140.0	Apartment / Condo / Townhouse	Masonry		1.0	54.0	6.0	7.0	6.0	49.0	1.0	26.0	25.0	35.0	28.0	89.0	390.0	129.0	2.0	3.0	2010.0	0.0	1.0	12.0	6.0
612.0	279900.0	3.0	2.0	1910.0	1989.0	1986.0	Apartment / Condo / Townhouse	Metal	Composition Shingle	1.0	18.0	1.0	3.0	0.0	7.0	1.0	8.0	6.0	42.0	80.0	63.0	377.0	114.0	6.0	2.0	2002.0	0.0	0.0	13.0	12.0
613.0	496876.0	3.0	2.0	1912.0	2005.0	1742.0	Apartment / Condo / Townhouse		Composition Shingle	1.0	8.0	2.0	0.0	2.0	3.0	0.0	7.0	5.0	31.0	93.0	76.0	402.0	103.0	7.0	1.0	2005.0	0.0	0.0	0.0	7.0
614.0	339900.0	3.0	2.0	1918.0	1988.0	3057.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)	Composition Shingle	1.0	7.0	0.0	3.0	1.0	5.0	2.0	4.0	2.0	34.0	73.0	73.0	352.0	107.0	8.0	3.0	2003.0	0.0	0.0	15.0	24.0
615.0	675000.0	3.0	2.0	1920.0	1993.0	3049.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	22.0	1.0	1.0	2.0	21.0	0.0	21.0	6.0	40.0	73.0	86.0	553.0	168.0	9.0	3.0	2006.0	0.0	0.0	13.0	27.0
616.0	471500.0	3.0	2.0	1934.0	1989.0	1556.0	Apartment / Condo / Townhouse	Brick	Wood Shake/ Shingles	1.0	46.0	2.0	2.0	9.0	158.0	6.0	31.0	9.0	38.0	56.0	75.0	426.0	129.0	9.0	3.0	2013.0	0.0	1.0	24.0	27.0
617.0	565000.0	3.0	2.0	1936.0	1952.0	6098.0	Single-Family	Brick veneer	Composition Shingle	1.0	84.0	18.0	4.0	7.0	83.0	6.0	25.0	32.0	41.0	69.0	56.0	464.0	161.0	5.0	3.0	2014.0	0.0	0.0	62.0	15.0
618.0	400000.0	3.0	2.0	1940.0	1953.0	14374.0	Single-Family	Brick veneer	Composition Shingle	1.0	164.0	11.0	39.0	27.0	104.0	11.0	82.0	86.0	36.0	64.0	90.0	683.0	237.0	9.0	3.0	2002.0	0.0	0.0	49.0	27.0
619.0	445000.0	3.0	2.0	1950.0	1951.0	9465.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	39.0	6.0	3.0	2.0	38.0	1.0	22.0	5.0	39.0	74.0	57.0	411.0	125.0	4.0	3.0	2016.0	0.0	0.0	65.0	12.0
620.0	526000.0	3.0	2.0	1984.0	2002.0	2141.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)	Composition Shingle	1.0	79.0	8.0	4.0	9.0	180.0	6.0	49.0	23.0	34.0	58.0	76.0	482.0	147.0	7.0	3.0	2012.0	0.0	1.0	10.0	21.0
621.0	350000.0	3.0	2.0	1988.0	1957.0	11325.0	Single-Family	Brick	Composition Shingle	1.0	7.0	1.0	1.0	0.0	23.0	1.0	5.0	7.0	37.0	81.0	34.0	336.0	102.0	6.0	3.0	2015.0	0.0	0.0	58.0	18.0
622.0	474000.0	3.0	2.0	2008.0	2002.0	3484.0	Apartment / Condo / Townhouse		Composition Shingle	1.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	8.0	37.0	97.0	74.0	392.0	101.0	7.0	3.0	2005.0	0.0	0.0	3.0	21.0
623.0	400000.0	3.0	2.0	2008.0	2005.0	2040.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	26.0	3.0	1.0	3.0	13.0	1.0	16.0	7.0	34.0	91.0	59.0	426.0	129.0	7.0	2.0	2008.0	0.0	0.0	3.0	14.0
624.0	667000.0	3.0	2.0	2014.0	1949.0	6272.0	Single-Family	Brick	Asphalt	1.0	56.0	7.0	9.0	3.0	23.0	15.0	33.0	39.0	33.0	47.0	45.0	540.0	179.0	4.0	3.0	2007.0	0.0	0.0	58.0	12.0
625.0	489000.0	3.0	2.0	2016.0	1975.0	6098.0	Single-Family	Wood Siding	Composition Shingle	0.0	38.0	5.0	7.0	5.0	47.0	6.0	24.0	34.0	30.0	65.0	81.0	611.0	212.0	9.0	3.0	2003.0	0.0	0.0	28.0	27.0
626.0	400000.0	3.0	2.0	2017.0	1993.0	2561.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	26.0	3.0	4.0	2.0	15.0	3.0	13.0	10.0	33.0	70.0	80.0	378.0	115.0	5.0	2.0	2004.0	0.0	0.0	11.0	10.0
627.0	753000.0	3.0	2.0	2030.0	1947.0	7000.0	Single-Family	Brick veneer	Slate	1.0	10.0	3.0	1.0	3.0	16.0	7.0	9.0	18.0	41.0	78.0	81.0	647.0	224.0	9.0	3.0	2007.0	0.0	0.0	60.0	27.0
628.0	548000.0	3.0	2.0	2036.0	2000.0	2000.0	Single-Family	Brick	Composition Shingle	1.0	52.0	6.0	6.0	10.0	90.0	5.0	33.0	22.0	39.0	85.0	55.0	545.0	166.0	8.0	3.0	2010.0	0.0	1.0	10.0	24.0
629.0	310000.0	3.0	2.0	2038.0	1975.0	43995.0	Single-Family	Combination		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	36.0	81.0	49.0	352.0	100.0	7.0	3.0	2011.0	0.0	1.0	36.0	21.0
630.0	303000.0	3.0	2.0	2038.0	2004.0	2613.0	Apartment / Condo / Townhouse		Composition Shingle	1.0	12.0	0.0	2.0	3.0	16.0	0.0	8.0	9.0	32.0	64.0	57.0	373.0	96.0	7.0	3.0	2009.0	0.0	0.0	5.0	21.0
631.0	395000.0	3.0	2.0	2051.0	1983.0	7326.0	Single-Family	Siding (Alum/Vinyl)		1.0	10.0	3.0	3.0	1.0	17.0	1.0	18.0	11.0	43.0	88.0	57.0	277.0	78.0	8.0	3.0	2005.0	0.0	0.0	22.0	24.0
632.0	482500.0	3.0	2.0	2062.0	1998.0	1329.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)		1.0	20.0	7.0	0.0	3.0	28.0	5.0	13.0	23.0	35.0	54.0	72.0	375.0	124.0	4.0	3.0	2013.0	0.0	1.0	15.0	12.0
633.0	260000.0	3.0	2.0	2076.0	1998.0	2178.0	Apartment / Condo / Townhouse		Composition Shingle	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	30.0	94.0	84.0	339.0	87.0	7.0	3.0	2004.0	0.0	0.0	6.0	21.0
634.0	270000.0	3.0	2.0	2079.0	1979.0	0.0	Apartment / Condo / Townhouse	Brick		1.0	88.0	17.0	18.0	18.0	88.0	6.0	47.0	25.0	59.0	54.0	57.0	278.0	84.0	3.0	3.0	2014.0	0.0	0.0	35.0	9.0
635.0	545000.0	3.0	2.0	2084.0	1951.0	12196.0	Single-Family	Brick	Shake Shingle	1.0	5.0	2.0	1.0	0.0	9.0	2.0	2.0	2.0	43.0	74.0	70.0	463.0	141.0	6.0	3.0	2014.0	0.0	0.0	63.0	18.0
636.0	312000.0	3.0	2.0	2089.0	1981.0	0.0	Apartment / Condo / Townhouse	Brick		1.0	193.0	7.0	34.0	38.0	194.0	11.0	61.0	33.0	45.0	32.0	79.0	474.0	164.0	6.0	3.0	2000.0	0.0	0.0	19.0	18.0
637.0	344000.0	3.0	2.0	2097.0	2003.0	2966.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)	Asphalt	1.0	7.0	1.0	1.0	0.0	3.0	0.0	5.0	5.0	36.0	70.0	39.0	296.0	84.0	8.0	1.0	2004.0	0.0	0.0	1.0	8.0
638.0	450000.0	3.0	2.0	2100.0	1960.0	10572.0	Single-Family	Brick	Composition Shingle	1.0	0.0	0.0	1.0	0.0	3.0	1.0	1.0	3.0	40.0	86.0	74.0	466.0	142.0	6.0	3.0	2006.0	0.0	0.0	46.0	18.0
639.0	320000.0	3.0	2.0	2100.0	1993.0	2178.0	Apartment / Condo / Townhouse		Composition Shingle	1.0	29.0	3.0	2.0	4.0	41.0	1.0	18.0	10.0	35.0	50.0	66.0	300.0	77.0	7.0	3.0	2007.0	0.0	0.0	14.0	21.0
640.0	422500.0	3.0	2.0	2102.0	1952.0	7535.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	41.0	8.0	2.0	6.0	29.0	6.0	23.0	25.0	40.0	85.0	25.0	356.0	108.0	5.0	3.0	2014.0	0.0	0.0	62.0	15.0
641.0	365000.0	3.0	2.0	2106.0	1981.0	1950.0	Apartment / Condo / Townhouse	Brick		1.0	69.0	15.0	16.0	16.0	60.0	8.0	39.0	24.0	52.0	65.0	82.0	413.0	137.0	2.0	3.0	2002.0	0.0	0.0	21.0	6.0
642.0	352500.0	3.0	2.0	2112.0	1961.0	10497.0	Single-Family	Brick	Asphalt	1.0	41.0	14.0	2.0	4.0	58.0	3.0	18.0	5.0	43.0	74.0	70.0	429.0	131.0	4.0	3.0	2015.0	0.0	0.0	54.0	12.0
643.0	615000.0	3.0	2.0	2112.0	2000.0	2953.0	Apartment / Condo / Townhouse	Metal	Composition Shingle	1.0	39.0	9.0	2.0	6.0	28.0	4.0	21.0	20.0	49.0	48.0	52.0	537.0	163.0	6.0	3.0	2013.0	0.0	1.0	13.0	18.0
644.0	451675.0	3.0	2.0	2121.0	2005.0	2178.0	Apartment / Condo / Townhouse		Composition Shingle	1.0	12.0	1.0	1.0	1.0	10.0	0.0	14.0	4.0	34.0	67.0	61.0	402.0	103.0	7.5	2.0	2005.0	0.0	0.0	0.0	15.0
645.0	485000.0	3.0	2.0	2128.0	1981.0	2542.0	Single-Family	Brick		1.0	69.0	15.0	16.0	16.0	61.0	8.0	38.0	24.0	52.0	65.0	82.0	406.0	134.0	2.0	3.0	2004.0	0.0	0.0	23.0	6.0
646.0	369000.0	3.0	2.0	2130.0	2004.0	3484.0	Apartment / Condo / Townhouse		Composition Shingle	1.0	12.0	1.0	1.0	1.0	13.0	0.0	14.0	4.0	31.0	67.0	79.0	426.0	109.0	7.5	2.0	2004.0	0.0	0.0	0.0	15.0
647.0	600000.0	3.0	2.0	2140.0	1990.0	7405.0	Single-Family	Wood Siding	Composition Shingle	0.0	126.0	8.0	29.0	16.0	47.0	11.0	43.0	40.0	45.0	61.0	83.0	647.0	224.0	6.0	3.0	2008.0	0.0	0.0	18.0	18.0
648.0	599900.0	3.0	2.0	2146.0	1956.0	7148.0	Single-Family	Brick veneer	Composition Shingle	0.0	139.0	9.0	26.0	21.0	55.0	14.0	44.0	41.0	45.0	61.0	83.0	496.0	172.0	6.0	3.0	2004.0	0.0	0.0	48.0	18.0
649.0	699000.0	3.0	2.0	2155.0	1995.0	1781.0	Single-Family	Brick		1.0	50.0	13.0	7.0	9.0	43.0	8.0	44.0	25.0	32.0	34.0	76.0	515.0	171.0	2.0	3.0	2005.0	0.0	0.0	10.0	6.0
650.0	279000.0	3.0	2.0	2172.0	1993.0	2600.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	103.0	5.0	17.0	21.0	235.0	4.0	90.0	31.0	39.0	79.0	76.0	569.0	173.0	8.0	3.0	1999.0	0.0	0.0	6.0	24.0
651.0	590000.0	3.0	2.0	2201.0	1955.0	7448.0	Single-Family	Brick veneer	Composition Shingle	1.0	55.0	10.0	3.0	4.0	50.0	4.0	40.0	28.0	41.0	70.0	95.0	554.0	192.0	9.0	3.0	2008.0	0.0	0.0	53.0	27.0
652.0	327990.0	3.0	2.0	2204.0	2004.0	2940.0	Apartment / Condo / Townhouse	Brick		1.0	26.0	3.0	1.0	4.0	27.0	2.0	18.0	11.0	29.0	81.0	41.0	264.0	74.0	9.0	1.0	2004.0	0.0	0.0	0.0	9.0
653.0	261885.0	3.0	2.0	2215.0	2009.0	0.0	Apartment / Condo / Townhouse			0.0	19.0	2.0	1.0	5.0	25.0	2.0	13.0	9.0	32.0	84.0	48.0	237.0	67.0	8.5	2.0	2009.0	0.0	0.0	0.0	17.0
654.0	705000.0	3.0	2.0	2220.0	1954.0	6098.0	Single-Family	Brick	Asbestos	1.0	41.0	6.0	7.0	4.0	46.0	13.0	28.0	30.0	34.0	57.0	72.0	575.0	191.0	4.0	3.0	2010.0	0.0	1.0	56.0	12.0
655.0	284857.0	3.0	2.0	2236.0	1999.0	1903.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	77.0	12.0	6.0	5.0	76.0	0.0	47.0	23.0	42.0	65.0	65.0	500.0	152.0	5.0	3.0	2000.0	0.0	0.0	1.0	15.0
656.0	395000.0	3.0	2.0	2269.0	1988.0	3232.0	Apartment / Condo / Townhouse	Combination		1.0	21.0	3.0	3.0	2.0	26.0	2.0	21.0	12.0	37.0	85.0	53.0	321.0	91.0	7.0	3.0	2006.0	0.0	0.0	18.0	21.0
657.0	304320.0	3.0	2.0	2296.0	2010.0	1981.0	Apartment / Condo / Townhouse			1.0	2.0	0.0	0.0	0.0	6.0	0.0	1.0	1.0	31.0	80.0	47.0	317.0	89.0	8.0	3.0	2010.0	0.0	1.0	0.0	24.0
