LotArea,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,MoSold,YrSold,SalePrice,BldgType_1Fam,BldgType_2FamDuplexTwnhs,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_Missing,Siding_AsbShng,Siding_AsphShn,Siding_BrkComm,Siding_BrkFace,Siding_CBlock,Siding_CemntBd,Siding_HdBoard,Siding_ImStucc,Siding_MetalSd,Siding_Plywood,Siding_Stone,Siding_Stucco,Siding_VinylSd,Siding_Wd Sdng,Siding_WdShing
9248,1992,1992,106,1158,1,1167,0,1167,1,0,2,0,3,1,6,0,1992,2,400,7,2009,173000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4224,1976,1976,0,1142,1,1142,0,1142,1,0,1,1,3,1,6,1,1976,2,528,8,2007,134000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6930,1958,1958,120,1062,1,1352,0,1352,0,1,1,0,3,1,6,0,1958,1,288,7,2006,130000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12011,1998,1998,530,1086,1,1086,838,1924,1,0,2,1,3,1,7,1,1998,2,592,6,2006,280000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7540,1978,1978,0,888,1,912,0,912,1,0,1,0,2,1,5,1,1978,2,470,6,2007,156000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9144,1940,1982,0,883,1,988,517,1505,1,0,1,0,3,1,8,0,1940,1,240,7,2008,145000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7301,2003,2003,500,0,1,495,1427,1922,0,0,3,0,4,1,7,1,2003,2,672,7,2009,198500,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1680,1972,2007,510,483,1,483,504,987,0,0,1,1,2,1,5,0,1972,1,264,5,2009,118000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18800,1976,1976,120,796,1,790,784,1574,1,0,2,1,3,1,6,1,1976,2,566,7,2006,190000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10690,1920,1997,0,672,1,672,672,1344,0,0,1,0,3,1,6,0,1964,1,468,7,2009,147000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9500,1963,1963,247,1394,1,1394,0,1394,1,0,1,1,3,1,6,2,1963,2,514,7,2009,159000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9150,1962,1962,305,1099,1,1431,0,1431,0,1,1,0,3,1,6,1,1962,1,296,12,2008,165000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7800,1954,1954,200,1268,1,1268,0,1268,0,0,1,0,2,1,7,1,1954,1,244,3,2010,132000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9830,1959,2006,0,1063,1,1287,0,1287,1,0,1,0,3,1,7,1,1997,2,576,3,2010,162000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8121,2000,2000,0,953,1,953,711,1664,0,0,2,1,3,1,7,1,2000,2,460,1,2006,172400,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17120,1959,1959,0,0,1,1120,468,1588,0,0,2,0,4,1,7,1,1991,2,680,7,2008,134432,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7175,1984,1984,0,744,1,752,0,752,1,0,1,0,2,1,4,0,1984,1,264,2,2010,125000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10634,1953,1953,0,608,1,1319,0,1319,1,0,1,0,3,1,5,0,1953,1,270,11,2009,123000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8200,2003,2004,0,847,1,847,1081,1928,0,0,2,1,4,1,8,1,2003,2,434,7,2007,219500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10020,1922,1950,0,683,0,904,0,904,1,0,0,1,1,1,4,0,2020,0,0,3,2009,61000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8846,1996,1996,0,870,1,914,0,914,0,0,1,0,2,1,5,0,1998,2,576,7,2006,148000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11143,2004,2005,0,1580,1,1580,886,2466,0,0,3,0,4,1,8,1,2004,2,610,12,2007,340000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11394,2010,2010,350,1856,1,1856,0,1856,1,0,1,1,1,1,8,1,2010,3,834,6,2010,394432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8123,2000,2000,16,982,1,1007,793,1800,0,0,2,1,3,1,7,1,2000,2,463,6,2009,179000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5000,1924,1950,0,1026,1,1026,665,1691,0,0,2,0,3,1,6,1,1924,1,308,5,2010,127000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7200,2006,2006,0,1293,1,1301,0,1301,1,0,2,0,2,1,5,1,2006,2,572,8,2006,187750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9245,2006,2006,0,939,1,939,858,1797,0,0,2,1,3,1,8,0,2006,2,639,4,2007,213500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9000,1928,1950,0,784,0,784,0,784,0,0,1,0,2,1,5,0,1950,2,360,10,2009,76000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53107,1992,1992,0,1580,1,1079,874,1953,1,0,2,1,3,1,9,2,1992,2,501,6,2007,240000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3182,2004,2005,16,1256,1,1269,0,1269,0,0,2,0,2,1,6,1,2004,2,430,4,2010,192000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8410,1910,1996,0,658,1,658,526,1184,0,0,1,0,5,1,8,0,2020,0,0,5,2006,81000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7200,1976,1976,255,1041,1,1125,0,1125,1,0,1,0,3,1,6,1,1977,1,352,10,2009,125000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9382,1999,2000,125,1468,1,1479,0,1479,0,0,2,0,3,1,6,0,1999,2,577,7,2008,191000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12474,2007,2008,272,1682,1,1742,590,2332,1,0,2,1,3,1,9,1,2008,3,846,8,2008,426000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8405,1900,1950,0,861,1,961,406,1367,1,0,1,0,4,1,7,0,1978,1,384,4,2008,119000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12209,2001,2002,0,804,1,804,1157,1961,1,0,2,1,3,1,7,1,2001,2,560,6,2009,215000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8339,1959,1959,0,0,1,882,0,882,0,0,1,0,3,1,5,0,1959,1,294,7,2007,106500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7446,1941,1950,0,788,1,788,0,788,0,0,1,0,2,1,4,2,2020,0,0,4,2006,100000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10134,1940,1950,0,735,1,735,299,1034,0,0,1,0,2,1,5,0,1940,1,240,7,2007,109000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9571,1956,1956,0,1144,1,1144,0,1144,1,0,1,0,3,1,6,0,1956,1,596,6,2010,129000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7200,1972,1972,0,894,1,894,0,894,0,0,1,0,2,1,6,0,1985,2,600,9,2009,123000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7590,1962,1962,288,864,1,876,936,1812,0,0,2,0,4,1,8,1,1962,1,264,7,2007,169500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8967,1920,1950,0,961,1,1077,0,1077,0,0,1,0,2,1,6,0,1920,1,338,11,2007,67000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8125,2006,2007,100,1092,1,1112,438,1550,1,0,2,0,2,1,7,0,2007,2,438,10,2009,241000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14963,1996,1996,0,1260,1,1288,0,1288,1,0,1,1,1,1,4,2,1996,2,500,12,2008,245500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8767,2005,2005,0,1310,1,1310,0,1310,0,0,2,0,3,1,6,1,2005,2,400,7,2006,164990,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10200,1940,1997,0,672,1,672,0,672,0,0,1,0,2,1,4,0,1940,1,240,8,2008,108000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12090,1998,1998,650,1141,1,1165,1098,2263,0,0,2,1,4,1,10,1,1998,2,420,7,2006,258000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10364,1995,1996,0,806,1,806,766,1572,0,0,2,1,3,1,7,1,1995,2,373,5,2007,168000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9991,1976,1993,0,1281,1,1620,0,1620,1,0,2,0,3,1,8,1,1993,2,490,6,2009,150000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10480,1936,1950,0,1064,1,1166,0,1639,0,0,1,0,3,1,6,0,1936,1,240,3,2008,115000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15576,1915,1976,0,840,1,840,840,1680,0,0,2,0,4,1,8,0,1960,1,308,3,2008,177000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14154,2006,2006,350,1063,1,1071,1101,2172,0,0,2,1,3,1,9,1,2006,3,947,8,2007,280000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10800,2007,2008,100,1034,1,1050,1028,2078,1,0,2,1,3,1,8,1,2008,3,836,4,2008,339750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9571,1958,1958,0,1276,1,1276,0,1276,0,0,1,0,3,1,5,0,1958,1,350,6,2009,60000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34650,1955,1955,0,1056,0,1056,0,1056,1,0,1,0,3,1,5,0,1955,2,572,1,2006,145000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4403,2009,2009,432,1470,1,1478,0,1478,1,0,2,1,2,1,7,1,2009,2,484,6,2010,222000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8960,1927,1950,0,1008,1,1028,0,1028,0,0,1,0,2,1,5,1,1927,2,360,3,2010,115000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11228,1993,1993,0,1080,1,1080,1017,2097,0,1,2,1,3,1,9,1,1993,3,678,12,2008,228000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8899,2007,2007,0,1340,1,1340,0,1340,0,0,2,0,3,1,6,0,2007,2,396,8,2007,181134,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7844,1978,1978,203,672,1,672,728,1400,0,0,1,1,3,1,6,1,1978,2,440,3,2006,149500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22420,1918,1950,0,1370,0,1370,1254,2624,1,0,2,1,4,1,10,1,1918,3,864,11,2007,239000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8160,1940,1950,0,756,0,756,378,1134,1,0,1,1,3,1,7,0,1940,1,240,4,2007,126000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8450,1968,1968,0,1056,1,1056,0,1056,1,0,1,0,3,1,6,1,1968,1,304,7,2010,142000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7060,1997,1998,200,1344,1,1344,0,1344,2,0,2,0,2,2,8,0,1997,4,784,11,2008,206300,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16635,1977,2000,126,1602,1,1602,0,1602,0,1,2,0,3,1,8,1,1977,2,529,6,2009,215000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21750,1954,1954,0,988,1,988,0,988,0,0,1,0,2,1,4,0,1954,2,520,2,2008,113000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9200,1998,1998,473,1470,1,1470,1160,2630,1,0,2,1,4,1,8,1,1998,3,696,6,2008,315000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9000,1956,1956,74,1196,1,1196,0,1196,1,0,1,0,2,1,6,1,1956,1,297,5,2008,139000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3378,1946,1992,0,651,1,707,682,1389,0,0,1,1,3,1,6,2,1947,1,240,9,2009,135000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12800,1989,1989,145,1518,1,1644,0,1644,1,1,2,0,2,1,5,1,1989,2,569,8,2009,275000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8593,1957,1957,0,907,1,907,0,907,0,0,1,0,3,1,5,0,1964,1,352,7,2008,109008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6762,2007,2007,108,1208,1,1208,0,1208,1,0,2,0,2,1,6,0,2007,2,628,9,2007,195400,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11457,1988,1988,0,1392,1,1412,0,1412,1,0,2,0,3,1,6,1,1988,2,576,3,2009,175000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1680,1971,1971,232,483,1,483,504,987,0,0,1,1,2,1,4,0,1971,1,264,7,2008,85400,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5586,1920,1998,0,901,1,1088,110,1198,0,0,1,0,4,1,7,0,2020,0,0,9,2008,79900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1920,1971,1971,376,765,1,765,600,1365,1,0,1,1,2,1,6,0,1971,2,440,8,2007,122500,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10839,1997,1998,0,926,1,926,678,1604,0,0,2,1,3,1,7,1,1997,2,470,7,2008,181000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1890,1972,1972,0,630,1,630,0,630,1,0,1,0,1,1,3,0,2020,0,0,6,2008,81000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10667,1996,1996,0,799,1,827,834,1661,1,0,2,1,3,1,6,1,1996,2,550,4,2009,212000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4400,1920,1950,0,648,1,734,384,1118,0,0,1,0,2,1,6,0,1990,2,440,10,2006,116000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6000,1926,2004,0,884,1,904,0,904,0,0,1,0,2,1,4,0,1926,1,180,1,2009,119000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4280,1913,2002,0,440,0,694,0,694,0,0,1,0,2,1,4,1,1990,1,352,3,2007,90350,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12354,1920,2000,0,684,1,684,512,1196,0,0,1,0,3,1,7,0,2005,2,528,8,2009,110000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15431,2008,2008,200,3094,1,2402,0,2402,1,0,2,0,2,1,10,2,2008,3,672,4,2009,555000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12108,1955,1955,270,1440,0,1440,0,1440,0,0,2,0,4,2,8,0,2020,0,0,9,2008,118000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6240,1930,1992,0,1078,1,1128,445,1573,0,0,2,0,3,1,8,1,1930,2,360,6,2008,162900,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
