LotArea,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,MoSold,YrSold,BldgType_1Fam,BldgType_2FamDuplexTwnhs,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_Missing,Siding_AsbShng,Siding_AsphShn,Siding_BrkComm,Siding_BrkFace,Siding_CBlock,Siding_CemntBd,Siding_HdBoard,Siding_ImStucc,Siding_MetalSd,Siding_Plywood,Siding_Stone,Siding_Stucco,Siding_VinylSd,Siding_Wd Sdng,Siding_WdShing,target_price
14963,1996,1996,0,1260,1,1288,0,1288,1,0,1,1,1,1,4,2,1996,2,500,12,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Low
8767,2005,2005,0,1310,1,1310,0,1310,0,0,2,0,3,1,6,1,2005,2,400,7,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
10200,1940,1997,0,672,1,672,0,672,0,0,1,0,2,1,4,0,1940,1,240,8,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
12090,1998,1998,650,1141,1,1165,1098,2263,0,0,2,1,4,1,10,1,1998,2,420,7,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium
10364,1995,1996,0,806,1,806,766,1572,0,0,2,1,3,1,7,1,1995,2,373,5,2007,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
9991,1976,1993,0,1281,1,1620,0,1620,1,0,2,0,3,1,8,1,1993,2,490,6,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
10480,1936,1950,0,1064,1,1166,0,1639,0,0,1,0,3,1,6,0,1936,1,240,3,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
15576,1915,1976,0,840,1,840,840,1680,0,0,2,0,4,1,8,0,1960,1,308,3,2008,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
14154,2006,2006,350,1063,1,1071,1101,2172,0,0,2,1,3,1,9,1,2006,3,947,8,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium
10800,2007,2008,100,1034,1,1050,1028,2078,1,0,2,1,3,1,8,1,2008,3,836,4,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium
9571,1958,1958,0,1276,1,1276,0,1276,0,0,1,0,3,1,5,0,1958,1,350,6,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Low
34650,1955,1955,0,1056,0,1056,0,1056,1,0,1,0,3,1,5,0,1955,2,572,1,2006,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
4403,2009,2009,432,1470,1,1478,0,1478,1,0,2,1,2,1,7,1,2009,2,484,6,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
8960,1927,1950,0,1008,1,1028,0,1028,0,0,1,0,2,1,5,1,1927,2,360,3,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low
11228,1993,1993,0,1080,1,1080,1017,2097,0,1,2,1,3,1,9,1,1993,3,678,12,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
8899,2007,2007,0,1340,1,1340,0,1340,0,0,2,0,3,1,6,0,2007,2,396,8,2007,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
7844,1978,1978,203,672,1,672,728,1400,0,0,1,1,3,1,6,1,1978,2,440,3,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
22420,1918,1950,0,1370,0,1370,1254,2624,1,0,2,1,4,1,10,1,1918,3,864,11,2007,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
8160,1940,1950,0,756,0,756,378,1134,1,0,1,1,3,1,7,0,1940,1,240,4,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
8450,1968,1968,0,1056,1,1056,0,1056,1,0,1,0,3,1,6,1,1968,1,304,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
7060,1997,1998,200,1344,1,1344,0,1344,2,0,2,0,2,2,8,0,1997,4,784,11,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
16635,1977,2000,126,1602,1,1602,0,1602,0,1,2,0,3,1,8,1,1977,2,529,6,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Low
21750,1954,1954,0,988,1,988,0,988,0,0,1,0,2,1,4,0,1954,2,520,2,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
9200,1998,1998,473,1470,1,1470,1160,2630,1,0,2,1,4,1,8,1,1998,3,696,6,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium
9000,1956,1956,74,1196,1,1196,0,1196,1,0,1,0,2,1,6,1,1956,1,297,5,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
3378,1946,1992,0,651,1,707,682,1389,0,0,1,1,3,1,6,2,1947,1,240,9,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
12800,1989,1989,145,1518,1,1644,0,1644,1,1,2,0,2,1,5,1,1989,2,569,8,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium
8593,1957,1957,0,907,1,907,0,907,0,0,1,0,3,1,5,0,1964,1,352,7,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
6762,2007,2007,108,1208,1,1208,0,1208,1,0,2,0,2,1,6,0,2007,2,628,9,2007,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
11457,1988,1988,0,1392,1,1412,0,1412,1,0,2,0,3,1,6,1,1988,2,576,3,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
1680,1971,1971,232,483,1,483,504,987,0,0,1,1,2,1,4,0,1971,1,264,7,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
5586,1920,1998,0,901,1,1088,110,1198,0,0,1,0,4,1,7,0,2020,0,0,9,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
1920,1971,1971,376,765,1,765,600,1365,1,0,1,1,2,1,6,0,1971,2,440,8,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
10839,1997,1998,0,926,1,926,678,1604,0,0,2,1,3,1,7,1,1997,2,470,7,2008,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
1890,1972,1972,0,630,1,630,0,630,1,0,1,0,1,1,3,0,2020,0,0,6,2008,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Low
10667,1996,1996,0,799,1,827,834,1661,1,0,2,1,3,1,6,1,1996,2,550,4,2009,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
4400,1920,1950,0,648,1,734,384,1118,0,0,1,0,2,1,6,0,1990,2,440,10,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low
6000,1926,2004,0,884,1,904,0,904,0,0,1,0,2,1,4,0,1926,1,180,1,2009,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
4280,1913,2002,0,440,0,694,0,694,0,0,1,0,2,1,4,1,1990,1,352,3,2007,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low
12354,1920,2000,0,684,1,684,512,1196,0,0,1,0,3,1,7,0,2005,2,528,8,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
15431,2008,2008,200,3094,1,2402,0,2402,1,0,2,0,2,1,10,2,2008,3,672,4,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,High
12108,1955,1955,270,1440,0,1440,0,1440,0,0,2,0,4,2,8,0,2020,0,0,9,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
6240,1930,1992,0,1078,1,1128,445,1573,0,0,2,0,3,1,8,1,1930,2,360,6,2008,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
3922,2006,2007,72,1258,1,1258,0,1258,0,0,2,0,2,1,6,1,2007,3,648,6,2007,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low
8750,1994,1995,0,915,1,933,975,1908,1,0,2,1,4,1,8,1,1994,2,493,7,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
9855,1956,1956,0,1436,1,1689,0,1689,0,0,1,0,3,1,7,1,1956,2,480,11,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
16492,1966,2002,0,1517,1,1888,0,1888,0,0,2,1,2,1,6,1,1966,2,578,6,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Low
11214,1998,1999,0,930,1,956,930,1886,0,0,2,1,4,1,10,1,1998,2,431,7,2006,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
8600,1937,1950,0,780,1,780,596,1376,0,0,2,0,3,1,7,1,1937,1,198,6,2006,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
6000,1948,2002,0,649,1,679,504,1183,0,0,1,1,2,1,6,0,1981,1,308,6,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
5684,1930,2005,0,813,1,813,0,813,0,0,1,0,2,1,5,0,1932,1,270,6,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
70761,1975,1975,0,1533,1,1533,0,1533,1,0,2,0,2,1,5,2,1975,2,576,12,2006,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium
9303,1996,1997,42,872,1,888,868,1756,1,0,2,1,3,1,7,0,1996,2,422,7,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
9000,2008,2008,0,768,1,786,804,1590,0,0,2,1,3,1,6,0,2008,2,676,6,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
9297,1976,1976,0,1728,1,1728,0,1728,2,0,2,0,4,2,8,0,1976,2,560,7,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
9600,1973,1973,320,1242,1,1242,0,1242,0,0,1,1,3,1,6,1,1973,2,528,9,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
4571,1916,1950,0,624,0,624,720,1344,0,0,1,0,4,1,7,0,1916,3,513,5,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
53227,1954,1994,0,1364,1,1663,0,1663,1,0,1,0,2,1,6,2,1954,2,529,3,2008,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium
5100,1925,1996,0,588,1,833,833,1666,0,0,1,0,3,1,7,1,1925,1,228,6,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low
7015,1950,1950,161,709,1,979,224,1203,1,0,1,0,3,1,5,1,1950,1,352,7,2009,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
8004,2009,2009,110,832,1,832,1103,1935,1,0,2,1,3,1,8,0,2009,2,552,12,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium
7200,1936,2007,0,560,1,575,560,1135,1,0,1,0,3,1,6,0,1971,2,576,4,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
8281,1965,1965,0,864,1,864,0,864,0,0,1,0,3,1,5,1,1965,1,360,12,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
11988,1934,1995,0,715,1,849,811,1660,0,0,1,1,3,1,6,1,1939,1,240,8,2008,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low
8430,1978,1978,136,1040,1,1040,0,1040,0,0,2,0,3,1,5,0,2020,0,0,8,2009,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
3072,2004,2004,18,1375,1,1414,0,1414,0,0,2,0,2,1,6,1,2004,2,398,5,2006,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
10628,1970,1970,0,1277,1,1277,0,1277,1,0,1,0,2,1,5,1,1970,2,526,4,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
9480,1942,1995,224,728,1,888,756,1644,0,0,1,1,3,1,7,2,1942,1,312,6,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
11428,2006,2006,248,1626,1,1634,0,1634,0,0,2,0,3,1,7,1,2006,3,866,5,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
9291,1993,1993,120,832,1,832,878,1710,0,0,2,1,3,1,7,0,1993,2,506,6,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
6820,1985,1985,0,1488,1,1502,0,1502,1,0,1,1,1,1,4,0,1985,2,528,6,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
11952,1977,1977,0,808,1,1161,808,1969,0,0,2,1,3,1,8,1,1977,2,534,11,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low
3675,2005,2005,80,547,1,1072,0,1072,1,0,1,0,2,1,5,0,2005,2,525,6,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
14977,2006,2007,304,1976,1,1976,0,1976,1,0,2,0,2,1,7,1,2006,3,908,7,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium
5330,2000,2000,0,1494,1,1652,0,1652,1,0,2,0,2,1,6,0,2000,2,499,8,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Medium
8480,1963,1963,0,970,1,970,0,970,1,0,1,0,2,1,5,0,1996,2,624,7,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
13125,1997,1998,215,1478,1,1493,0,1493,1,0,2,0,3,1,7,1,1997,2,508,4,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
13693,2006,2006,772,2153,1,2069,574,2643,0,0,2,1,3,1,9,1,2006,3,694,3,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium
10637,2007,2008,336,1705,1,1718,0,1718,1,0,2,0,3,1,7,1,2007,3,826,9,2009,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium
5925,1937,2000,435,907,1,1131,0,1131,0,0,1,0,2,1,7,0,1995,2,672,3,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low
16033,2004,2005,378,1833,1,1850,0,1850,1,0,2,0,3,1,8,1,2004,3,772,3,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium
11846,2003,2004,562,1792,1,1792,0,1792,1,0,2,0,2,1,6,1,2003,3,874,8,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium
2500,1915,2005,0,910,1,916,910,1826,1,0,1,1,4,1,7,1,1915,1,164,6,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low
4500,1998,1998,116,1216,1,1216,0,1216,1,0,2,0,2,1,5,0,1998,2,402,5,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
7758,1962,2001,0,999,1,999,0,999,1,0,1,0,3,1,6,0,1963,1,264,3,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
9600,1950,2007,0,1113,1,1113,0,1113,0,0,1,0,3,1,5,1,1950,1,264,7,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
10289,1965,1965,168,1073,1,1073,0,1073,1,0,1,1,3,1,6,0,1965,2,515,6,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
